cross-validation	config	run	label	precision	recall	f1	support	algo	dataset1	dataset2
False	8	1	ORG	0.67568	0.24390	0.35842	205	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus
False	8	1	PER	0.76316	0.26009	0.38796	669	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus
False	8	1	LOC	0.58140	0.10246	0.17422	244	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus
False	8	1	ORG	0.36842	0.08046	0.13208	87	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus
False	8	1	PER	0.75893	0.15152	0.25260	561	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus
False	8	1	LOC	0.61644	0.28481	0.38961	158	CRF	ner.txt.horus	2015.conll.freebase.horus
False	8	1	ORG	0.60000	0.12245	0.20339	49	CRF	ner.txt.horus	2015.conll.freebase.horus
False	8	1	PER	0.54419	0.43333	0.48247	270	CRF	ner.txt.horus	2015.conll.freebase.horus
False	8	1	LOC	0.68384	0.34685	0.46025	1110	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus
False	8	1	ORG	0.66364	0.08057	0.14370	906	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus
False	8	1	PER	0.38588	0.47782	0.42695	789	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	1	LOC	0.79310	0.33824	0.47423	68	CRF	ner.txt.horus	ner.txt.horus
True	8	1	ORG	0.87500	0.50000	0.63636	28	CRF	ner.txt.horus	ner.txt.horus
True	8	1	PER	0.71429	0.50676	0.59289	148	CRF	ner.txt.horus	ner.txt.horus
True	8	2	LOC	0.56757	0.38889	0.46154	54	CRF	ner.txt.horus	ner.txt.horus
True	8	2	ORG	0.80000	0.42105	0.55172	38	CRF	ner.txt.horus	ner.txt.horus
True	8	2	PER	0.69231	0.58065	0.63158	124	CRF	ner.txt.horus	ner.txt.horus
True	8	3	LOC	0.63158	0.38710	0.48000	62	CRF	ner.txt.horus	ner.txt.horus
True	8	3	ORG	0.88235	0.36585	0.51724	41	CRF	ner.txt.horus	ner.txt.horus
True	8	3	PER	0.73737	0.56154	0.63755	130	CRF	ner.txt.horus	ner.txt.horus
True	8	4	LOC	0.74286	0.32500	0.45217	80	CRF	ner.txt.horus	ner.txt.horus
True	8	4	ORG	0.65000	0.33333	0.44068	39	CRF	ner.txt.horus	ner.txt.horus
True	8	4	PER	0.58120	0.56667	0.57384	120	CRF	ner.txt.horus	ner.txt.horus
True	8	5	LOC	0.51163	0.36066	0.42308	61	CRF	ner.txt.horus	ner.txt.horus
True	8	5	ORG	0.95652	0.40741	0.57143	54	CRF	ner.txt.horus	ner.txt.horus
True	8	5	PER	0.85000	0.54487	0.66406	156	CRF	ner.txt.horus	ner.txt.horus
False	8	1	LOC	0.41509	0.09016	0.14815	244	CRF	ner.txt.horus	emerging.test.annotated.horus
False	8	1	ORG	0.00000	0.00000	0.00000	87	CRF	ner.txt.horus	emerging.test.annotated.horus
False	8	1	PER	0.68137	0.24777	0.36340	561	CRF	ner.txt.horus	emerging.test.annotated.horus
False	8	1	LOC	0.20513	0.10127	0.13559	158	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus
False	8	1	ORG	0.00000	0.00000	0.00000	49	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus
False	8	1	PER	0.32660	0.35926	0.34215	270	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus
False	8	1	LOC	0.28731	0.18559	0.22551	1110	CRF	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus
False	8	1	ORG	0.50000	0.01214	0.02371	906	CRF	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus
False	8	1	PER	0.25335	0.40684	0.31226	789	CRF	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus
False	8	1	LOC	0.24519	0.15549	0.19030	328	CRF	emerging.test.annotated.horus	ner.txt.horus
False	8	1	ORG	0.00000	0.00000	0.00000	205	CRF	emerging.test.annotated.horus	ner.txt.horus
False	8	1	PER	0.49148	0.30194	0.37407	669	CRF	emerging.test.annotated.horus	ner.txt.horus
True	8	1	LOC	0.75000	0.16071	0.26471	56	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	1	ORG	0.00000	0.00000	0.00000	21	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	1	PER	0.45652	0.40777	0.43077	103	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	2	LOC	0.43333	0.24528	0.31325	53	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	2	ORG	0.00000	0.00000	0.00000	19	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	2	PER	0.55357	0.30097	0.38994	103	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	3	LOC	0.65789	0.39683	0.49505	63	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	3	ORG	0.00000	0.00000	0.00000	23	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	3	PER	0.53846	0.28689	0.37433	122	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	4	LOC	0.64865	0.48000	0.55172	50	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	4	ORG	0.50000	0.10000	0.16667	10	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	4	PER	0.68421	0.33333	0.44828	117	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	5	LOC	0.37931	0.34375	0.36066	32	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	5	ORG	0.00000	0.00000	0.00000	28	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	5	PER	0.63158	0.26471	0.37306	136	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
